time,val
-138120000,3.488
-138060000,3.614
-138000000,3.61
-137940000,3.598
-137880000,3.598
-137820000,3.614
-137760000,3.616
-137700000,3.598
-137640000,3.596
-137580000,3.594
-137520000,3.5
-137460000,3.492
-137400000,3.492
-137340000,3.494
-137280000,3.062
-137220000,1.262
-137160000,1.254
-137100000,1.25
-137040000,1.266
-136980000,1.278
-136920000,1.272
-136860000,1.256
-136800000,1.25
-136740000,1.248
-136680000,1.256
-136620000,1.308
-136560000,1.344
-136500000,1.346
-136440000,1.378
-136380000,1.354
-136320000,1.344
-136260000,1.336
-136200000,1.336
-136140000,1.324
-136080000,1.274
-136020000,1.31
-135960000,1.366
-135900000,1.354
-135840000,1.36
-135780000,1.358
-135720000,1.346
-135660000,1.35
-135600000,1.34
-135540000,1.342
-135480000,1.338
-135420000,1.334
-135360000,1.332
-135300000,1.426
-135240000,1.42
-135180000,1.42
-135120000,1.42
-135060000,1.336
-135000000,1.332
-134940000,1.334
-134880000,1.336
-134820000,1.336
-134760000,1.346
-134700000,1.34
-134640000,1.346
-134580000,1.338
-134520000,1.338
-134460000,1.334
-134400000,1.324
-134340000,1.322
-134280000,1.318
-134220000,1.318
-134160000,1.328
-134100000,1.324
-134040000,1.328
-133980000,1.328
-133920000,1.322
-133860000,1.252
-133800000,1.242
-133740000,1.334
-133680000,1.316
-133620000,1.324
-133560000,1.416
-133500000,1.44
-133440000,1.436
-133380000,1.434
-133320000,1.426
-133260000,1.368
-133200000,1.336
-133140000,1.33
-133080000,1.33
-133020000,1.326
-132960000,1.328
-132900000,1.33
-132840000,1.332
-132780000,1.332
-132720000,1.328
-132660000,1.274
-132600000,1.226
-132540000,1.226
-132480000,1.218
-132420000,1.224
-132360000,1.234
-132300000,1.232
-132240000,1.234
-132180000,1.226
-132120000,1.23
-132060000,1.23
-132000000,1.244
-131940000,1.236
-131880000,1.232
-131820000,1.232
-131760000,1.224
-131700000,1.234
-131640000,1.24
-131580000,1.25
-131520000,1.248
-131460000,1.238
-131400000,1.232
-131340000,1.238
-131280000,1.232
-131220000,1.232
-131160000,1.232
-131100000,1.35
-131040000,1.332
-130980000,1.34
-130920000,1.398
-130860000,1.422
-130800000,1.422
-130740000,1.416
-130680000,1.41
-130620000,1.42
-130560000,1.412
-130500000,1.29
-130440000,0.362
-130380000,0.348
-130320000,0.29
-130260000,0.294
-130200000,0.292
-130140000,0.292
-130080000,0.292
-130020000,0.31
-129960000,0.318
-129900000,0.312
-129840000,2.336
-129780000,2.632
-129720000,2.616
-129660000,2.622
-129600000,2.608
-129540000,2.614
-129480000,2.61
-129420000,2.62
-129360000,2.62
-129300000,2.626
-129240000,2.774
-129180000,2.84
-129120000,2.862
-129060000,2.828
-129000000,2.836
-128940000,2.894
-128880000,2.876
-128820000,2.882
-128760000,2.884
-128700000,1.178
-128640000,0.654
-128580000,1.092
-128520000,2.866
-128460000,2.892
-128400000,2.534
-128340000,0.576
-128280000,0.576
-128220000,0.578
-128160000,0.584
-128100000,0.604
-128040000,0.6
-127980000,0.596
-127920000,0.6
-127860000,0.6
-127800000,0.604
-127740000,0.602
-127680000,0.602
-127620000,0.614
-127560000,0.628
-127500000,0.634
-127440000,0.628
-127380000,0.632
-127320000,0.62
-127260000,0.622
-127200000,0.69
-127140000,0.688
-127080000,0.682
-127020000,0.822
-126960000,0.652
-126900000,0.656
-126840000,0.656
-126780000,0.702
-126720000,0.732
-126660000,0.74
-126600000,0.738
-126540000,0.682
-126480000,0.692
-126420000,0.678
-126360000,0.672
-126300000,0.67
-126240000,0.67
-126180000,0.648
-126120000,0.6
-126060000,0.592
-126000000,0.588
-125940000,0.59
-125880000,0.586
-125820000,0.748
-125760000,0.584
-125700000,0.576
-125640000,0.572
-125580000,0.578
-125520000,0.836
-125460000,1.91
-125400000,0.792
-125340000,0.578
-125280000,0.576
-125220000,0.574
-125160000,0.972
-125100000,1.17
-125040000,0.57
-124980000,0.57
-124920000,0.568
-124860000,0.572
-124800000,0.574
-124740000,0.528
-124680000,0.556
-124620000,0.54
-124560000,0.586
-124500000,0.61
-124440000,0.612
-124380000,0.606
-124320000,0.784
-124260000,1.28
-124200000,0.608
-124140000,0.606
-124080000,0.606
-124020000,0.604
-123960000,0.56
-123900000,0.53
-123840000,0.588
-123780000,0.63
-123720000,0.624
-123660000,0.62
-123600000,0.618
-123540000,0.614
-123480000,0.614
-123420000,0.61
-123360000,0.61
-123300000,0.614
-123240000,1.19
-123180000,0.608
-123120000,0.614
-123060000,0.62
-123000000,0.622
-122940000,0.618
-122880000,0.63
-122820000,0.626
-122760000,0.622
-122700000,0.614
-122640000,0.614
-122580000,0.61
-122520000,0.608
-122460000,0.688
-122400000,0.684
-122340000,0.682
-122280000,0.69
-122220000,0.698
-122160000,1.268
-122100000,0.642
-122040000,0.394
-121980000,0.404
-121920000,0.38
-121860000,0.378
-121800000,0.378
-121740000,0.378
-121680000,0.382
-121620000,0.374
-121560000,0.372
-121500000,0.428
-121440000,0.342
-121380000,0.276
-121320000,0.274
-121260000,0.312
-121200000,0.362
-121140000,0.362
-121080000,0.888
-121020000,0.358
-120960000,0.354
-120900000,0.364
-120840000,0.36
-120780000,0.35
-120720000,0.348
-120660000,0.332
-120600000,0.32
-120540000,0.398
-120480000,0.536
-120420000,0.518
-120360000,0.516
-120300000,0.512
-120240000,0.504
-120180000,0.498
-120120000,0.484
-120060000,0.472
-120000000,1.034
-119940000,0.944
-119880000,1.596
-119820000,1.584
-119760000,1.568
-119700000,1.538
-119640000,1.502
-119580000,1.516
-119520000,1.504
-119460000,1.482
-119400000,1.408
-119340000,1.39
-119280000,1.382
-119220000,1.404
-119160000,1.406
-119100000,1.408
-119040000,1.42
-118980000,1.424
-118920000,1.958
-118860000,1.422
-118800000,1.416
-118740000,1.422
-118680000,1.458
-118620000,1.47
-118560000,1.464
-118500000,1.474
-118440000,1.486
-118380000,1.492
-118320000,1.498
-118260000,1.492
-118200000,1.482
-118140000,1.458
-118080000,1.416
-118020000,1.408
-117960000,1.414
-117900000,1.424
-117840000,1.964
-117780000,1.364
-117720000,1.328
-117660000,1.324
-117600000,1.324
-117540000,1.33
-117480000,1.33
-117420000,1.328
-117360000,1.33
-117300000,1.324
-117240000,1.326
-117180000,1.332
-117120000,1.326
-117060000,1.328
-117000000,1.322
-116940000,1.324
-116880000,1.372
-116820000,1.432
-116760000,2.004
-116700000,1.498
-116640000,1.498
-116580000,1.496
-116520000,1.496
-116460000,1.49
-116400000,1.48
-116340000,1.492
-116280000,1.5
-116220000,1.444
-116160000,1.432
-116100000,1.43
-116040000,1.44
-115980000,1.44
-115920000,1.446
-115860000,1.454
-115800000,1.454
-115740000,1.452
-115680000,1.906
-115620000,1.528
-115560000,1.48
-115500000,1.456
-115440000,1.452
-115380000,1.446
-115320000,1.434
-115260000,1.434
-115200000,1.438
-115140000,1.434
-115080000,1.432
-115020000,1.434
-114960000,1.422
-114900000,1.428
-114840000,1.486
-114780000,1.492
-114720000,2.192
-114660000,1.5
-114600000,1.498
-114540000,1.492
-114480000,1.484
-114420000,1.476
-114360000,1.484
-114300000,1.424
-114240000,1.394
-114180000,1.322
-114120000,1.326
-114060000,1.38
-114000000,1.41
-113940000,1.402
-113880000,1.414
-113820000,1.416
-113760000,1.422
-113700000,1.414
-113640000,1.404
-113580000,1.4
-113520000,1.398
-113460000,1.406
-113400000,1.414
-113340000,1.418
-113280000,1.468
-113220000,1.514
-113160000,1.522
-113100000,1.522
-113040000,1.51
-112980000,1.616
-112920000,1.824
-112860000,1.832
-112800000,1.834
-112740000,1.836
-112680000,1.824
-112620000,1.824
-112560000,1.828
-112500000,1.766
-112440000,1.762
-112380000,1.698
-112320000,1.688
-112260000,1.69
-112200000,1.686
-112140000,1.678
-112080000,1.686
-112020000,1.688
-111960000,1.688
-111900000,1.684
-111840000,1.684
-111780000,1.666
-111720000,1.672
-111660000,1.668
-111600000,1.66
-111540000,1.67
-111480000,1.666
-111420000,1.67
-111360000,1.672
-111300000,1.658
-111240000,1.642
-111180000,1.636
-111120000,1.62
-111060000,1.618
-111000000,1.678
-110940000,1.704
-110880000,1.718
-110820000,2.082
-110760000,2.102
-110700000,2.08
-110640000,1.974
-110580000,1.9
-110520000,1.926
-110460000,1.634
-110400000,1.618
-110340000,1.822
-110280000,1.78
-110220000,1.882
-110160000,1.878
-110100000,1.874
-110040000,1.872
-109980000,1.862
-109920000,1.87
-109860000,1.874
-109800000,1.874
-109740000,1.88
-109680000,1.918
-109620000,2.016
-109560000,2.344
-109500000,2.096
-109440000,1.952
-109380000,1.94
-109320000,1.042
-109260000,0.91
-109200000,0.908
-109140000,0.91
-109080000,0.938
-109020000,0.986
-108960000,0.986
-108900000,0.982
-108840000,0.976
-108780000,0.974
-108720000,0.974
-108660000,0.974
-108600000,0.978
-108540000,0.948
-108480000,0.914
-108420000,0.916
-108360000,0.912
-108300000,0.914
-108240000,0.916
-108180000,0.916
-108120000,0.91
-108060000,0.946
-108000000,1.322
-107940000,1.324
-107880000,1.09
-107820000,0.724
-107760000,0.72
-107700000,0.728
-107640000,0.716
-107580000,0.772
-107520000,0.91
-107460000,1.01
-107400000,0.96
-107340000,1.162
-107280000,1.274
-107220000,1.118
-107160000,1.148
-107100000,1.182
-107040000,1.192
-106980000,1.198
-106920000,1.252
-106860000,1.97
-106800000,2.03
-106740000,2.008
-106680000,2.036
-106620000,1.986
-106560000,2.238
-106500000,3.786
-106440000,4.244
-106380000,4.046
-106320000,2.952
-106260000,2.524
-106200000,2.516
-106140000,2.548
-106080000,2.778
-106020000,2.66
-105960000,2.882
-105900000,3.128
-105840000,3.136
-105780000,3.124
-105720000,3.11
-105660000,3.092
-105600000,3.102
-105540000,3.084
-105480000,3.088
-105420000,3.09
-105360000,3.14
-105300000,3.16
-105240000,3.204
-105180000,3.308
-105120000,3.898
-105060000,4.14
-105000000,4.216
-104940000,4.222
-104880000,4.396
-104820000,4.334
-104760000,4.33
-104700000,4.328
-104640000,4.352
-104580000,4.36
-104520000,4.486
-104460000,4.366
-104400000,4.342
-104340000,4.322
-104280000,4.356
-104220000,4.376
-104160000,4.378
-104100000,4.422
-104040000,4.418
-103980000,4.372
-103920000,4.36
-103860000,4.364
-103800000,4.378
-103740000,4.39
-103680000,4.36
-103620000,4.36
-103560000,4.284
-103500000,4.128
-103440000,4.124
-103380000,4.04
-103320000,4.036
-103260000,4.304
-103200000,4.392
-103140000,4.476
-103080000,4.484
-103020000,4.488
-102960000,4.64
-102900000,4.58
-102840000,4.56
-102780000,4.584
-102720000,4.586
-102660000,4.604
-102600000,4.504
-102540000,4.466
-102480000,4.126
-102420000,4.108
-102360000,4.118
-102300000,4.124
-102240000,4.078
-102180000,3.834
-102120000,3.84
-102060000,3.83
-102000000,3.82
-101940000,4.03
-101880000,3.922
-101820000,3.896
-101760000,3.898
-101700000,3.882
-101640000,3.636
-101580000,3.4
-101520000,3.274
-101460000,3.256
-101400000,3.172
-101340000,2.972
-101280000,2.974
-101220000,2.96
-101160000,2.976
-101100000,2.964
-101040000,2.9
-100980000,2.894
-100920000,2.9
-100860000,2.892
-100800000,2.894
-100740000,2.906
-100680000,2.872
-100620000,2.922
-100560000,2.92
-100500000,2.922
-100440000,2.944
-100380000,2.932
-100320000,2.918
-100260000,2.912
-100200000,2.756
-100140000,2.69
-100080000,2.67
-100020000,2.638
-99960000,2.58
-99900000,2.422
-99840000,2.422
-99780000,2.474
-99720000,2.502
-99660000,2.486
-99600000,2.498
-99540000,2.504
-99480000,2.494
-99420000,2.502
-99360000,2.486
-99300000,3.046
-99240000,3.004
-99180000,3.25
-99120000,3.4
-99060000,3.44
-99000000,3.604
-98940000,3.682
-98880000,4.006
-98820000,4.87
-98760000,3.732
-98700000,3.65
-98640000,4.552
-98580000,3.686
-98520000,3.306
-98460000,3.242
-98400000,3.216
-98340000,3.21
-98280000,3.174
-98220000,3.186
-98160000,5.148
-98100000,5.032
-98040000,4.984
-97980000,4.944
-97920000,4.962
-97860000,4.978
-97800000,5.168
-97740000,5.362
-97680000,5.504
-97620000,5.408
-97560000,5.39
-97500000,5.388
-97440000,4.018
-97380000,3.28
-97320000,3.266
-97260000,3.414
-97200000,3.596
-97140000,3.6
-97080000,3.628
-97020000,3.642
-96960000,3.524
-96900000,3.244
-96840000,3.008
-96780000,2.796
-96720000,2.732
-96660000,2.58
-96600000,2.702
-96540000,2.734
-96480000,2.85
-96420000,2.85
-96360000,2.85
-96300000,2.832
-96240000,2.804
-96180000,2.818
-96120000,2.754
-96060000,2.792
-96000000,2.846
-95940000,2.898
-95880000,2.994
-95820000,2.896
-95760000,2.882
-95700000,3.364
-95640000,3.434
-95580000,3.522
-95520000,4.808
-95460000,6.906
-95400000,7.884
-95340000,7.698
-95280000,7.62
-95220000,7.602
-95160000,7.62
-95100000,7.684
-95040000,7.738
-94980000,7.564
-94920000,7.524
-94860000,7.612
-94800000,7.552
-94740000,7.322
-94680000,7.05
-94620000,6.608
-94560000,4.978
-94500000,4.936
-94440000,4.97
-94380000,3.312
-94320000,3.048
-94260000,4.432
-94200000,4.96
-94140000,4.97
-94080000,4.896
-94020000,4.892
-93960000,3.438
-93900000,3.19
-93840000,4.948
-93780000,5.062
-93720000,5.01
-93660000,4.886
-93600000,4.082
-93540000,2.142
-93480000,3.272
-93420000,3.932
-93360000,3.992
-93300000,3.998
-93240000,3.98
-93180000,2.81
-93120000,2.058
-93060000,4.008
-93000000,4.05
-92940000,4.03
-92880000,3.906
-92820000,3.486
-92760000,1.682
-92700000,2.35
-92640000,3.704
-92580000,3.69
-92520000,3.702
-92460000,3.47
-92400000,1.684
-92340000,2.526
-92280000,3.706
-92220000,3.706
-92160000,3.718
-92100000,3.14
-92040000,1.704
-91980000,2.656
-91920000,3.758
-91860000,3.76
-91800000,3.75
-91740000,2.684
-91680000,1.698
-91620000,3.596
-91560000,3.638
-91500000,3.55
-91440000,3.686
-91380000,1.838
-91320000,1.628
-91260000,3.45
-91200000,3.436
-91140000,3.404
-91080000,3.042
-91020000,1.422
-90960000,3.036
-90900000,3.534
-90840000,3.536
-90780000,2.564
-90720000,1.438
-90660000,2.644
-90600000,3.516
-90540000,3.314
-90480000,3.192
-90420000,1.134
-90360000,1.95
-90300000,3.376
-90240000,3.474
-90180000,3.262
-90120000,1.498
-90060000,2.146
-90000000,3.546
-89940000,3.444
-89880000,3.238
-89820000,1.938
-89760000,1.204
-89700000,2.82
-89640000,3.274
-89580000,3.27
-89520000,2.876
-89460000,1.122
-89400000,1.792
-89340000,3.236
-89280000,3.222
-89220000,3.456
-89160000,2.506
-89100000,1.482
-89040000,2.61
-88980000,3.572
-88920000,3.578
-88860000,3.474
-88800000,1.484
-88740000,1.974
-88680000,3.402
-88620000,3.386
-88560000,3.402
-88500000,1.312
-88440000,1.152
-88380000,3.154
-88320000,3.144
-88260000,3.13
-88200000,1.646
-88140000,1.334
-88080000,3.132
-88020000,3.114
-87960000,3.12
-87900000,1.134
-87840000,1.744
-87780000,3.188
-87720000,3.226
-87660000,3.004
-87600000,1.086
-87540000,1.834
-87480000,3.344
-87420000,3.366
-87360000,3.428
-87300000,1.836
-87240000,1.814
-87180000,3.166
-87120000,2.83
-87060000,2.934
-87000000,1.104
-86940000,0.652
-86880000,2.574
-86820000,2.64
-86760000,2.64
-86700000,1.49
-86640000,0.468
-86580000,2.5
-86520000,2.488
-86460000,2.476
-86400000,1.31
-86340000,0.32
-86280000,2.328
-86220000,2.316
-86160000,2.342
-86100000,0.564
-86040000,1.008
-85980000,2.332
-85920000,2.318
-85860000,1.59
-85800000,0.228
-85740000,1.772
-85680000,2.328
-85620000,2.338
-85560000,1.164
-85500000,0.228
-85440000,2.09
-85380000,2.344
-85320000,2.272
-85260000,0.33
-85200000,1.284
-85140000,2.468
-85080000,2.456
-85020000,1.53
-84960000,0.394
-84900000,2.138
-84840000,2.476
-84780000,2.474
-84720000,1.426
-84660000,0.33
-84600000,2.108
-84540000,2.392
-84480000,2.398
-84420000,1.846
-84360000,0.31
-84300000,1.686
-84240000,2.408
-84180000,2.392
-84120000,1.154
-84060000,0.454
-84000000,2.42
-83940000,2.396
-83880000,2.308
-83820000,0.434
-83760000,0.692
-83700000,2.342
-83640000,2.336
-83580000,1.998
-83520000,0.216
-83460000,1.222
-83400000,2.308
-83340000,2.312
-83280000,1.38
-83220000,0.214
-83160000,2.11
-83100000,2.418
-83040000,2.416
-82980000,0.382
-82920000,1.022
-82860000,2.566
-82800000,2.582
-82740000,1.804
-82680000,0.466
-82620000,2.416
-82560000,2.496
-82500000,2.504
-82440000,0.508
-82380000,1.316
-82320000,2.506
-82260000,2.49
-82200000,1.62
-82140000,0.468
-82080000,2.5
-82020000,2.502
-81960000,2.384
-81900000,0.386
-81840000,2.048
-81780000,2.49
-81720000,2.132
-81660000,0.338
-81600000,1.78
-81540000,2.41
-81480000,2.408
-81420000,0.36
-81360000,1.466
-81300000,2.34
-81240000,2.344
-81180000,0.734
-81120000,0.854
-81060000,2.416
-81000000,2.42
-80940000,1.636
-80880000,0.382
-80820000,2.414
-80760000,2.41
-80700000,1.426
-80640000,0.526
-80580000,2.506
-80520000,2.446
-80460000,1.732
-80400000,0.316
-80340000,2.402
-80280000,2.472
-80220000,1.296
-80160000,0.752
-80100000,2.46
-80040000,2.454
-79980000,1.468
-79920000,0.302
-79860000,2.316
-79800000,2.366
-79740000,2.368
-79680000,0.726
-79620000,1.4
-79560000,2.542
-79500000,2.4
-79440000,0.588
-79380000,1.588
-79320000,2.286
-79260000,1.876
-79200000,0.208
-79140000,2.202
-79080000,2.28
-79020000,1.596
-78960000,0.28
-78900000,2.072
-78840000,2.376
-78780000,2.366
-78720000,0.484
-78660000,1.422
-78600000,2.378
-78540000,1.874
-78480000,0.276
-78420000,2.36
-78360000,2.406
-78300000,1.378
-78240000,0.33
-78180000,2.444
-78120000,2.42
-78060000,1.49
-78000000,0.77
-77940000,2.428
-77880000,2.424
-77820000,1.652
-77760000,0.542
-77700000,2.418
-77640000,2.338
-77580000,0.304
-77520000,1.98
-77460000,2.412
-77400000,2.412
-77340000,1.764
-77280000,0.476
-77220000,2.326
-77160000,2.316
-77100000,2.218
-77040000,0.21
-76980000,1.822
-76920000,2.312
-76860000,2.336
-76800000,0.932
-76740000,0.888
-76680000,2.402
-76620000,2.398
-76560000,1.74
-76500000,0.434
-76440000,2.414
-76380000,2.412
-76320000,1.034
-76260000,1.034
-76200000,2.344
-76140000,2.426
-76080000,0.908
-76020000,1.074
-75960000,2.446
-75900000,2.44
-75840000,1.186
-75780000,0.866
-75720000,2.422
-75660000,2.416
-75600000,1.64
-75540000,0.498
-75480000,2.428
-75420000,2.414
-75360000,2.424
-75300000,0.85
-75240000,1.564
-75180000,2.706
-75120000,2.586
-75060000,1.912
-75000000,0.214
-74940000,2.068
-74880000,2.322
-74820000,2.284
-74760000,0.212
-74700000,1.498
-74640000,2.398
-74580000,2.39
-74520000,1.6
-74460000,0.372
-74400000,2.464
-74340000,2.476
-74280000,2.256
-74220000,0.356
-74160000,1.884
-74100000,2.42
-74040000,2.446
-73980000,1.13
-73920000,0.744
-73860000,2.5
-73800000,2.496
-73740000,2.496
-73680000,0.62
-73620000,1.412
-73560000,2.498
-73500000,2.5
-73440000,2.42
-73380000,0.386
-73320000,1.594
-73260000,2.5
-73200000,2.49
-73140000,1.33
-73080000,0.672
-73020000,2.33
-72960000,2.322
-72900000,2.314
-72840000,1.032
-72780000,0.21
-72720000,2.158
-72660000,2.312
-72600000,2.318
-72540000,1.658
-72480000,0.286
-72420000,1.924
-72360000,2.402
-72300000,2.39
-72240000,0.288
-72180000,1.508
-72120000,2.356
-72060000,2.354
-72000000,1.568
-71940000,0.23
-71880000,2.158
-71820000,2.406
-71760000,2.406
-71700000,0.62
-71640000,1.39
-71580000,2.412
-71520000,2.424
-71460000,1.564
-71400000,0.34
-71340000,2.412
-71280000,2.4
-71220000,2.388
-71160000,1.468
-71100000,0.626
-71040000,2.408
-70980000,2.358
-70920000,2.324
-70860000,1.72
-70800000,0.212
-70740000,2.122
-70680000,2.312
-70620000,2.308
-70560000,1.52
-70500000,0.212
-70440000,2.184
-70380000,2.298
-70320000,2.326
-70260000,1.052
-70200000,0.808
-70140000,2.382
-70080000,2.38
-70020000,2.384
-69960000,1.188
-69900000,0.29
-69840000,2.452
-69780000,2.418
-69720000,2.396
-69660000,2.4
-69600000,0.43
-69540000,1.072
-69480000,2.408
-69420000,2.416
-69360000,2.426
-69300000,1.238
-69240000,0.568
-69180000,2.426
-69120000,2.426
-69060000,2.41
-69000000,1.104
-68940000,0.28
-68880000,2.332
-68820000,2.324
-68760000,2.33
-68700000,2.262
-68640000,1.548
-68580000,3.428
-68520000,3.394
-68460000,3.374
-68400000,1.588
-68340000,2.244
-68280000,3.362
-68220000,3.364
-68160000,3.382
-68100000,2.28
-68040000,1.388
-67980000,3.224
-67920000,3.45
-67860000,3.472
-67800000,3.526
-67740000,1.474
-67680000,2.52
-67620000,3.51
-67560000,3.482
-67500000,3.466
-67440000,2.358
-67380000,1.888
-67320000,3.434
-67260000,3.424
-67200000,3.442
-67140000,1.894
-67080000,2.184
-67020000,3.432
-66960000,3.39
-66900000,3.026
-66840000,1.056
-66780000,0.314
-66720000,2.298
-66660000,2.312
-66600000,2.312
-66540000,1.94
-66480000,0.212
-66420000,1.62
-66360000,2.312
-66300000,2.316
-66240000,1.834
-66180000,0.21
-66120000,1.948
-66060000,2.322
-66000000,2.346
-65940000,2.15
-65880000,0.294
-65820000,1.754
-65760000,2.554
-65700000,2.574
-65640000,2.086
-65580000,0.478
-65520000,1.926
-65460000,2.588
-65400000,2.578
-65340000,1.038
-65280000,1.272
-65220000,2.478
-65160000,2.48
-65100000,1.756
-65040000,0.712
-64980000,2.388
-64920000,2.37
-64860000,1.99
-64800000,0.292
-64740000,2.264
-64680000,2.388
-64620000,2.384
-64560000,0.304
-64500000,1.756
-64440000,2.318
-64380000,2.316
-64320000,0.428
-64260000,1.034
-64200000,2.324
-64140000,2.312
-64080000,1.426
-64020000,0.214
-63960000,1.908
-63900000,2.318
-63840000,2.354
-63780000,0.978
-63720000,0.32
-63660000,2.408
-63600000,2.412
-63540000,2.462
-63480000,0.766
-63420000,0.772
-63360000,2.478
-63300000,2.438
-63240000,2.434
-63180000,0.806
-63120000,0.394
-63060000,2.412
-63000000,2.312
-62940000,2.28
-62880000,1
-62820000,0.21
-62760000,1.606
-62700000,2.31
-62640000,2.306
-62580000,1.566
-62520000,0.212
-62460000,1.222
-62400000,2.308
-62340000,2.302
-62280000,1.502
-62220000,0.212
-62160000,1.256
-62100000,2.31
-62040000,2.304
-61980000,1.704
-61920000,0.212
-61860000,1.296
-61800000,2.434
-61740000,2.414
-61680000,0.928
-61620000,0.314
-61560000,2.326
-61500000,2.384
-61440000,2.38
-61380000,0.698
-61320000,0.524
-61260000,2.394
-61200000,2.448
-61140000,2.424
-61080000,0.374
-61020000,0.976
-60960000,4.494
-60900000,6.808
-60840000,6.008
-60780000,4.486
-60720000,2.956
-60660000,3.25
-60600000,3.248
-60540000,3.598
-60480000,3.952
-60420000,2.144
-60360000,2.678
-60300000,4.58
-60240000,4.162
-60180000,4.832
-60120000,4.61
-60060000,1.374
-60000000,1.152
-59940000,2.526
-59880000,2.612
-59820000,2.818
-59760000,3.398
-59700000,3.834
-59640000,3.83
-59580000,3.836
-59520000,3.836
-59460000,3.9
-59400000,3.872
-59340000,4.092
-59280000,4.438
-59220000,4.44
-59160000,4.516
-59100000,4.574
-59040000,4.682
-58980000,4.594
-58920000,4.602
-58860000,4.642
-58800000,4.624
-58740000,4.546
-58680000,4.576
-58620000,4.552
-58560000,4.446
-58500000,4.374
-58440000,4.268
-58380000,4.42
-58320000,4.83
-58260000,3.68
-58200000,2.86
-58140000,3.884
-58080000,4.938
-58020000,4.93
-57960000,4.9
-57900000,4.926
-57840000,4.934
-57780000,5.032
-57720000,5.034
-57660000,5.076
-57600000,5.084
-57540000,4.764
-57480000,4.698
-57420000,4.832
-57360000,4.826
-57300000,4.86
-57240000,4.828
-57180000,4.95
-57120000,4.772
-57060000,4.754
-57000000,4.702
-56940000,4.998
-56880000,4.94
-56820000,4.984
-56760000,5.13
-56700000,4.81
-56640000,4.786
-56580000,4.884
-56520000,4.776
-56460000,3.738
-56400000,2.81
-56340000,3.804
-56280000,4.62
-56220000,4.926
-56160000,5.078
-56100000,5.286
-56040000,5.36
-55980000,5.534
-55920000,5.722
-55860000,5.706
-55800000,5.632
-55740000,5.198
-55680000,4.964
-55620000,3.352
-55560000,3.182
-55500000,4.976
-55440000,5.28
-55380000,3.982
-55320000,3.824
-55260000,3.942
-55200000,3.82
-55140000,3.79
-55080000,3.8
-55020000,3.784
-54960000,3.774
-54900000,3.37
-54840000,1.686
-54780000,1.674
-54720000,3.638
-54660000,3.69
-54600000,3.7
-54540000,3.692
-54480000,3.672
-54420000,3.662
-54360000,3.666
-54300000,3.674
-54240000,3.684
-54180000,2.798
-54120000,1.614
-54060000,1.874
-54000000,3.584
-53940000,3.358
-53880000,3.366
-53820000,3.358
-53760000,3.462
-53700000,3.508
-53640000,3.492
-53580000,3.486
-53520000,3.466
-53460000,3.428
-53400000,1.958
-53340000,1.362
-53280000,2.13
-53220000,3.414
-53160000,3.478
-53100000,3.504
-53040000,3.52
-52980000,3.502
-52920000,3.468
-52860000,3.424
-52800000,3.41
-52740000,1.662
-52680000,1.362
-52620000,2.468
-52560000,3.428
-52500000,3.382
-52440000,3.378
-52380000,3.654
-52320000,3.742
-52260000,3.694
-52200000,3.672
-52140000,3.654
-52080000,3.642
-52020000,2.432
-51960000,1.64
-51900000,2.042
-51840000,3.71
-51780000,3.702
-51720000,3.762
-51660000,3.788
-51600000,3.736
-51540000,3.77
-51480000,3.76
-51420000,3.758
-51360000,3.588
-51300000,1.736
-51240000,1.73
-51180000,3.438
-51120000,3.76
-51060000,3.852
-51000000,3.834
-50940000,3.844
-50880000,3.954
-50820000,3.936
-50760000,3.212
-50700000,1.916
-50640000,2.484
-50580000,3.84
-50520000,3.794
-50460000,3.764
-50400000,3.76
-50340000,3.768
-50280000,3.766
-50220000,3.242
-50160000,1.862
-50100000,2.076
-50040000,3.24
-49980000,2.77
-49920000,2.772
-49860000,2.754
-49800000,2.73
-49740000,2.718
-49680000,2.542
-49620000,0.67
-49560000,0.668
-49500000,2.558
-49440000,2.74
-49380000,2.742
-49320000,2.716
-49260000,2.694
-49200000,2.688
-49140000,2.696
-49080000,2.73
-49020000,1.876
-48960000,0.676
-48900000,1.14
-48840000,2.792
-48780000,2.874
-48720000,3.086
-48660000,3.176
-48600000,3.176
-48540000,3.084
-48480000,2.782
-48420000,1.086
-48360000,1.154
-48300000,3.092
-48240000,3.334
-48180000,4.13
-48120000,4.096
-48060000,4.054
-48000000,4.024
-47940000,3.994
-47880000,3.834
-47820000,2.02
-47760000,2.844
-47700000,4.63
-47640000,4.048
-47580000,3.996
-47520000,4.702
-47460000,4.23
-47400000,3.938
-47340000,3.924
-47280000,3.902
-47220000,2.614
-47160000,1.86
-47100000,2.586
-47040000,3.85
-46980000,3.806
-46920000,3.784
-46860000,3.63
-46800000,3.562
-46740000,3.57
-46680000,3.562
-46620000,3.574
-46560000,3.664
-46500000,3.77
-46440000,3.394
-46380000,1.786
-46320000,1.77
-46260000,3.304
-46200000,3.74
-46140000,3.748
-46080000,3.712
-46020000,3.734
-45960000,3.84
-45900000,3.828
-45840000,3.726
-45780000,3.726
-45720000,3.734
-45660000,3.766
-45600000,3.754
-45540000,3.754
-45480000,2.418
-45420000,1.776
-45360000,2.414
-45300000,3.67
-45240000,3.466
-45180000,3.61
-45120000,3.588
-45060000,3.598
-45000000,3.616
-44940000,3.618
-44880000,3.6
